,Word,Count
1774,fifth,45
1775,ninth,9
1776,decimal,14
1777,number,265
1778,pulled,23
1779,promptly,6
1780,license,13
1781,document,63
1782,record,175
1783,car,274
1784,miraculous,1
1785,jumping,15
1786,motorcycle,21
1787,california,213
1788,throughout,22
1789,nixon,30
1790,presidency,23
1791,leader,237
1792,soviet,77
1793,union,146
1794,begin,204
1795,tell,311
1796,tearjerker,4
1797,bestseller,89
1798,aboard,45
1799,challenger,10
1800,rest,86
1801,december,67
1802,antireligious,1
1803,prayed,5
1804,blew,8
1805,per,86
1806,hour,157
1807,low,73
1808,anesthetic,3
1809,netherlands,19
1810,protestant,19
1811,evangelist,9
1812,claimed,39
1813,cherub,3
1814,employee,25
1815,commiserated,1
1816,avariciousness,1
1817,bos,56
1818,really,147
1819,physician,28
1820,felt,32
1821,rush,36
1822,adrenaline,5
1823,avoided,4
1824,nicking,1
1825,artery,17
1826,entering,18
1827,kidney,14
1828,walt,25
1829,disney,68
1830,handshake,2
1831,deal,105
1832,university,268
1833,use,331
1834,mascot,31
1835,today,198
1836,attempting,5
1837,rebellious,1
1838,imprisoned,22
1839,ii,181
1840,baron,15
1841,freed,14
1842,future,129
1843,vi,14
1844,twice,61
1845,rival,51
1846,eventually,26
1847,dying,31
1848,captivity,5
1849,sister,135
1850,suspected,5
1851,complicity,1
1852,wyatt,7
1853,doomed,18
1854,tried,67
1855,carisbrooke,1
1856,lechon,1
1857,entire,36
1858,slowly,20
1859,coal,27
1860,chinese,109
1861,comedian,46
1862,waiter,6
1863,young,282
1864,similar,66
1865,roll,84
1866,traditionally,62
1867,larva,11
1868,producer,43
1869,spin,34
1870,delicacy,7
1871,thailand,11
1872,noodle,18
1873,buckwheat,3
1874,wasabi,2
1875,hot,156
1876,topping,12
1877,tempura,1
1878,mochi,1
1879,true,84
1880,motion,54
1881,aardman,1
1882,animation,68
1883,concern,17
1884,barnyard,4
1885,fowl,15
1886,making,201
1887,escape,58
1888,chickenfoot,1
1889,variation,17
1890,us,178
1891,tile,7
1892,pip,6
1893,wojina,1
1894,kokosza,1
1895,poultry,7
1896,rebel,22
1897,ate,16
1898,region,189
1899,chicken,73
1900,enjoy,53
1901,jerk,3
1902,caribbean,54
1903,originated,32
1904,symbol,192
1905,compson,3
1906,page,80
1907,turner,25
1908,tolstoy,8
1909,paul,162
1910,dano,2
1911,bezukhov,1
1912,lot,135
1913,ground,113
1914,unequal,4
1915,geez,1
1916,atticus,7
1917,cormac,4
1918,mccarthy,12
1919,bum,4
1920,journey,54
1921,updike,5
1922,angstrom,4
1923,load,15
1924,permanently,3
1925,ballerina,8
1926,slipper,4
1927,foot,382
1928,reebok,1
1929,introduced,165
1930,inflatable,2
1931,shoe,94
1932,logo,104
1933,z,34
1934,kyrie,1
1935,kobe,2
1936,xi,3
1937,basketball,35
1938,soft,59
1939,leather,33
1940,loafer,5
1941,algonquin,1
1942,trial,44
1943,want,225
1944,hear,81
1945,follow,56
1946,jury,24
1947,defendant,5
1948,jesus,103
1949,blessed,12
1950,peccare,1
1951,sin,24
1952,without,208
1953,otherwise,10
1954,th,3
1955,dresser,7
1956,legit,2
1957,free,115
1958,reactive,1
1959,mind,78
1960,host,128
1961,iheartradio,1
1962,festval,1
1963,jackpot,3
1964,harold,22
1965,melvin,3
1966,note,89
1967,distinctive,11
1968,soul,57
1969,birthplace,36
1970,jazz,41
1971,harry,95
1972,connick,3
1973,stevie,9
1974,ray,63
1975,vaughan,3
1976,legend,114
1977,statue,121
1978,bird,284
1979,synonymous,15
1980,grunge,3
1981,fry,12
1982,meatbag,1
1983,buddy,34
1984,bender,2
1985,boozing,1
1986,kleptomaniac,1
1987,robot,29
1988,mel,33
1989,blanc,8
1990,twiki,1
1991,ambuquad,1
1992,sidekick,15
1993,ripley,6
1994,bishop,45
1995,trustworthy,2
1996,android,5
1997,slating,1
1998,second,233
1999,reel,3
2000,dialogue,8
2001,graffiti,4
2002,originally,136
2003,enemy,52
2004,bodyguard,3
2005,staunch,1
2006,abolitionist,16
2007,emerson,19
2008,political,119
2009,supporting,35
2010,voting,8
2011,abraham,24
2012,traveled,22
2013,befriending,1
2014,naturalist,12
2015,yosemite,7
2016,wife,250
2017,common,170
2018,lung,30
2019,disease,145
2020,sending,15
2021,grief,11
2022,intellectual,14
2023,doubt,13
2024,nickname,190
2025,sage,10
2026,near,255
2027,launch,35
2028,revolutionary,42
2029,raised,58
2030,christian,78
2031,denomination,13
2032,preacher,6
2033,food,226
2034,supply,47
2035,trouble,38
2036,decline,7
2037,others,71
2038,important,66
2039,crater,22
2040,discovered,119
2041,greenland,18
2042,boo,5
2043,chem,1
2044,discovery,56
2045,cell,94
2046,respond,19
2047,emergency,19
2048,hormone,21
2049,kennewick,1
2050,indeed,13
2051,harvard,46
2052,breakthrough,5
2053,using,236
2054,drug,85
2055,treat,85
2056,neuron,2
2057,vinny,2
2058,testaverde,2
2059,hurricane,23
2060,crouch,2
2061,flingin,1
2062,troy,18
2063,michigan,58
2064,duck,37
2065,marcus,14
2066,mariota,1
2067,tiger,44
2068,deshaun,1
2069,watson,23
2070,enterprise,11
2071,enter,37
2072,partnership,5
2073,pertaining,31
2074,roman,176
2075,endowed,5
2076,hearty,3
2077,humor,16
2078,literally,68
2079,joy,32
2080,living,107
2081,diabetes,3
2082,delinquent,1
2083,kara,3
2084,patterson,10
2085,throwing,17
2086,inch,76
2087,clark,48
2088,stanley,23
2089,notorious,21
2090,seller,15
2091,advertised,8
2092,curative,1
2093,liniment,1
2094,holland,11
2095,propaganda,6
2096,warned,20
2097,sink,12
2098,steroid,5
2099,undergarment,4
2100,riding,26
2101,vienna,18
2102,fraternity,9
2103,carradine,2
2104,edward,83
2105,lambda,5
2106,fight,112
2107,alpha,10
2108,beta,4
2109,sure,78
2110,groot,2
2111,nick,40
2112,frost,16
2113,friendly,20
2114,reminder,10
2115,pegg,2
2116,zombie,11
2117,flick,21
2118,forget,31
2119,kill,106
2120,philip,52
2121,daniel,76
2122,matter,53
2123,occurs,15
2124,memorable,17
2125,ninni,1
2126,soothing,5
2127,sleep,67
2128,hears,4
2129,cry,57
2130,pinch,3
2131,cheek,9
2132,ankara,5
2133,masallah,1
2134,trying,74
2135,protect,42
2136,alliterative,126
2137,hex,3
2138,teeth,41
2139,babe,18
2140,sweet,118
2141,cube,15
2142,dusted,4
2143,sugar,86
2144,rahat,1
2145,loukoum,1
2146,jump,38
2147,uzun,1
2148,ejek,1
2149,refer,51
2150,amphibian,17
2151,dropings,1
2152,faith,57
2153,prudence,2
2154,despair,9
2155,guilt,7
2156,rage,21
2157,comedic,8
2158,pure,26
2159,drivel,1
2160,novella,17
2161,shopgirl,1
2162,everyone,37
2163,hanging,29
2164,bestselling,30
2165,project,67
2166,secretary,115
2167,defense,60
2168,massachusetts,90
2169,attorney,30
2170,tennessee,55
2171,actor,275
2172,health,68
2173,texas,160
2174,wendy,7
2175,kentucky,45
2176,clerk,9
2177,kim,22
2178,contract,33
2179,auction,19
2180,card,85
2181,klondike,4
2182,patience,6
2183,originating,5
2184,uruguay,15
2185,basket,19
2186,community,47
2187,dealt,31
2188,hold,163
2189,fiasco,2
2190,croupier,1
2191,casino,33
2192,railroad,40
2193,referring,59
2194,speed,58
2195,businessmen,4
2196,nestle,6
2197,antoine,5
2198,patek,1
2199,adrien,2
2200,philippe,8
2201,lysander,2
2202,timoleon,1
2203,justin,29
2204,trudeau,10
2205,brian,17
2206,mulroney,1
2207,jorge,5
2208,luis,6
2209,borges,1
2210,manuel,7
2211,puig,1
2212,particular,21
2213,interest,48
2214,round,56
2215,chelsea,5
2216,renamed,41
2217,plain,50
2218,creature,156
2219,fit,52
2220,category,51
2221,achieve,16
2222,something,230
2223,andy,29
2224,warhol,4
2225,printing,14
2226,serigraphy,2
2227,evocation,1
2228,commercial,48
2229,familiar,39
2230,image,84
2231,described,89
2232,flag,188
2233,looked,31
2234,occurred,8
2235,appear,37
2236,illustration,28
2237,therien,1
2238,table,91
2239,feel,71
2240,requested,7
2241,loan,21
2242,collection,107
2243,plural,22
2244,wealthy,22
2245,occupant,2
2246,largest,357
2247,sand,50
2248,dune,10
2249,platte,4
2250,alaskan,17
2251,trader,17
2252,addition,37
2253,seal,67
2254,tributary,16
2255,flow,111
2256,basin,22
2257,sonoran,4
2258,mojave,5
2259,pineapple,9
2260,shorter,13
2261,synonym,120
2262,enigma,3
2263,offspring,15
2264,denotes,13
2265,investor,12
2266,funding,5
2267,profit,10
2268,proverbially,24
2269,feline,27
2270,paratrooper,1
2271,rescued,14
2272,salo,1
2273,republic,89
2274,fascist,5
2275,regime,9
2276,allied,17
2277,pilot,63
2278,route,63
2279,china,139
2280,hump,7
2281,field,203
2282,marshal,21
2283,afrika,2
2284,korps,2
2285,implicated,2
2286,assassinate,2
2287,hitler,28
2288,seed,53
2289,starved,1
2290,eat,82
2291,siege,25
2292,sword,45
2293,gold,183
2294,beach,101
2295,normandy,9
2296,quote,23
2297,deuteronomy,6
2298,rodney,2
2299,dangerfield,2
2300,epitaph,6
2301,bad,150
2302,asks,53
2303,formal,36
2304,question,67
2305,investigation,11
2306,compulsory,2
2307,enrollment,3
2308,dorothy,26
2309,parker,27
2310,wit,19
2311,truth,65
2312,wisecracking,3
2313,exercise,42
2314,ehrlich,1
2315,treating,5
2316,specific,45
2317,crash,42
2318,designing,7
2319,usonian,1
2320,affordable,5
2321,housing,17
2322,richardson,6
2323,influenced,21
2324,chicago,132
2325,glessner,1
2326,department,94
2327,store,110
2328,stanford,10
2329,jealous,14
2330,showgirl,3
2331,nyc,98
2332,arena,20
2333,finnish,7
2334,seated,5
2335,prototype,6
2336,womb,5
2337,welton,1
2338,becket,3
2339,associate,12
2340,headquarters,30
2341,label,40
2342,vine,16
2343,los,98
2344,angeles,61
2345,aphrodite,11
2346,artemis,2
2347,exactly,23
2348,double,87
2349,mask,18
2350,kinkajou,2
2351,oui,7
2352,clasp,2
2353,withhold,2
2354,heinz,4
2355,guderian,1
2356,lightning,22
2357,victor,27
2358,tampico,2
2359,crockett,5
2360,probably,64
2361,monty,16
2362,spartan,6
2363,habit,17
2364,troop,68
2365,wwii,95
2366,dugout,3
2367,doug,7
2368,rarely,19
2369,tunnel,27
2370,corregidor,1
2371,banished,7
2372,elba,7
2373,told,146
2374,violet,6
2375,receiving,13
2376,corporal,6
2377,oddjob,2
2378,pressing,5
2379,engagement,11
2380,dawn,29
2381,raid,15
2382,knox,5
2383,connie,7
2384,wedding,71
2385,sicilian,11
2386,pastorale,1
2387,baptism,6
2388,thistle,7
2389,stirling,2
2390,rhythm,18
2391,wildwood,1
2392,flower,171
2393,jackson,84
2394,wormhole,1
2395,dalgliesh,2
2396,jane,60
2397,rizzoli,2
2398,jesse,19
2399,stone,135
2400,spenser,5
2401,hire,11
2402,marlowe,4
2403,sherlock,14
2404,holmes,22
2405,c,61
2406,h,45
2407,domino,4
2408,choice,46
2409,colorful,116
2410,stuff,57
2411,containing,34
2412,oodles,2
2413,molasses,7
2414,kraft,10
2415,seem,19
2416,weigh,17
2417,nutella,1
2418,spread,44
2419,nut,45
2420,skim,2
2421,cocoa,10
2422,aisle,5
2423,farm,68
2424,clover,3
2425,lite,3
2426,variety,152
2427,honest,9
2428,abe,25
2429,boyhood,7
2430,dwelling,15
2431,celebes,1
2432,wallabi,1
2433,kodiak,3
2434,revolution,73
2435,zealand,36
2436,sjaelland,1
2437,staff,31
2438,teddy,17
2439,sykes,1
2440,patton,4
2441,oswalt,1
2442,unafraid,6
2443,jonah,7
2444,joshua,12
2445,malina,1
2446,technically,10
2447,shondaland,1
2448,robin,44
2449,wright,33
2450,ambassador,22
2451,soap,32
2452,running,79
2453,governor,128
2454,household,30
2455,gov,16
2456,roseanne,1
2457,hubby,16
2458,gil,3
2459,biggs,4
2460,thou,49
2461,wast,2
2462,cain,10
2463,abel,4
2464,twelve,9
2465,moses,25
2466,goest,3
2467,wonder,59
2468,pharaoh,15
2469,establish,13
2470,uc,31
2471,davis,73
2472,veterinary,8
2473,established,87
2474,provide,33
2475,pet,39
2476,artificial,22
2477,remove,53
2478,waste,27
2479,researcher,20
2480,stride,1
2481,regenerative,2
2482,treatment,33
2483,various,17
2484,injury,36
2485,kind,202
2486,embryo,5
2487,bone,140
2488,marrow,13
2489,tissue,47
2490,transmitted,6
2491,zoonosis,1
2492,psittacosis,1
2493,fever,30
2494,dog,243
2495,hawaiian,30
2496,contain,17
2497,toxin,5
2498,affect,16
2499,nervous,9
2500,system,214
2501,incredible,15
2502,vet,21
2503,nat,38
2504,geo,1
2505,wild,115
2506,practice,77
2507,central,146
2508,sit,37
2509,folding,10
2510,seat,104
2511,automobile,21
2512,accident,23
2513,hetrick,1
2514,invent,7
2515,odor,7
2516,eliminator,2
2517,chemical,58
2518,quality,55
2519,fresh,34
2520,vehicle,62
2521,toyota,13
2522,sold,97
2523,millionth,5
2524,accounting,5
2525,worldwide,25
2526,amplifies,1
2527,parallel,20
2528,parking,10
2529,easier,14
2530,stimulus,5
2531,courageous,3
2532,orteig,1
2533,offer,68
2534,resulted,8
2535,success,41
2536,bile,6
2537,chutzpah,1
2538,pike,9
2539,cincinnati,8
2540,ballpark,9
2541,dubai,2
2542,square,146
2543,retail,14
2544,entertainment,21
2545,nationalist,12
2546,despite,62
2547,saying,93
2548,anymore,12
2549,huac,2
2550,whittaker,3
2551,chamber,48
2552,testimony,5
2553,advised,13
2554,fdr,37
2555,yalta,2
2556,ceremony,52
2557,pentagon,12
2558,omar,4
2559,bradley,10
2560,succeeded,24
2561,huston,3
2562,directed,39
2563,bogey,1
2564,greed,10
2565,border,171
2566,truman,33
2567,desegregated,1
2568,executive,30
2569,aeschylus,4
2570,victory,80
2571,tournament,19
2572,trilogy,37
2573,lysistrata,1
2574,aristophanes,4
2575,greece,40
2576,favor,19
2577,euripides,5
2578,medea,1
2579,errant,4
2580,killing,32
2581,glauce,1
2582,poisoned,5
2583,garment,23
2584,orchestra,34
2585,section,91
2586,circular,17
2587,dancing,64
2588,commenting,1
2589,prototypical,1
2590,fertility,11
2591,gang,30
2592,merry,22
2593,horrific,6
2594,experience,50
2595,alabama,58
2596,winner,169
2597,audra,6
2598,mcdonald,25
2599,broadway,119
2600,shuffle,6
2601,along,153
2602,featuring,77
2603,eubie,2
2604,blake,17
2605,noble,33
2606,sissle,1
2607,challenging,6
2608,choreography,3
2609,tap,16
2610,patricia,12
2611,morison,1
2612,katharine,6
2613,cole,19
2614,porter,13
2615,shakespearean,12
2616,sex,42
2617,redhead,10
2618,debuted,42
2619,dinah,1
2620,spamalot,1
2621,tim,35
2622,curry,14
2623,ax,5
2624,coming,49
2625,loose,21
2626,loss,50
2627,cleanliness,2
2628,next,127
2629,godliness,1
2630,sermon,13
2631,methodism,4
2632,toast,6
2633,navy,76
2634,seaman,5
2635,compared,12
2636,mouth,64
2637,reprimanded,2
2638,superior,24
2639,cosmopolitan,3
2640,sec,30
2641,cranberry,9
2642,juice,51
2643,lime,15
2644,liquor,26
2645,dirty,32
2646,martini,6
2647,dry,55
2648,vermouth,7
2649,grasshopper,5
2650,cacao,3
2651,fashioned,3
2652,orange,61
2653,cherry,23
2654,drop,61
2655,sunrise,6
2656,grenadine,3
2657,beverage,43
2658,astronomical,28
2659,monitor,334
2660,nasa,35
2661,revealed,30
2662,mar,41
2663,stripped,9
2664,away,234
2665,emanation,2
2666,sun,161
2667,principal,23
2668,international,122
2669,russia,91
2670,europe,120
2671,pluto,9
2672,earth,243
2673,due,130
2674,particle,51
2675,scattering,2
2676,light,208
2677,tholins,1
2678,primitive,7
2679,rocket,43
2680,test,67
2681,pasadena,17
2682,canyon,27
2683,start,180
2684,lab,49
2685,caltech,2
2686,ophiuchus,2
2687,covering,47
2688,babylonian,16
2689,eliminated,7
2690,grace,50
2691,bridge,152
2692,paris,127
2693,bernard,15
2694,huet,1
2695,redesigned,6
2696,avenue,33
2697,converting,6
2698,lane,27
2699,pedestrian,2
2700,floor,55
2701,egyptian,67
2702,antiquity,8
2703,ramses,2
2704,relief,31
2705,departure,2
2706,volunteer,17
2707,adorning,5
2708,monument,61
2709,dinner,40
2710,moulin,8
2711,rouge,19
2712,hill,131
2713,consecutive,15
2714,starting,67
2715,saving,25
2716,actress,173
2717,firm,27
2718,tootsie,4
2719,acted,8
2720,celebutante,1
2721,exec,10
2722,hottie,3
2723,nottie,2
2724,alaska,69
2725,connecticut,39
2726,espn,11
2727,bedouin,1
2728,society,93
2729,patriarchal,1
2730,extended,20
2731,historically,14
2732,reindeer,10
2733,herder,3
2734,move,131
2735,across,120
2736,scandinavian,17
2737,rwanda,6
2738,ravaged,3
2739,genocide,4
2740,hutu,3
2741,ethnic,27
2742,usa,97
2743,civilized,6
2744,tribe,67
2745,southwest,47
2746,uzbekistan,1
2747,burlesque,4
2748,hall,193
2749,catskill,2
2750,flyfishing,1
2751,corning,4
2752,delta,39
2753,acadian,3
2754,cultural,23
2755,naval,53
2756,penobscot,2
2757,deer,21
2758,arachnid,5
2759,draw,22
2760,projection,15
2761,circus,30
2762,pulex,1
2763,irritans,1
2764,wingless,2
2765,bloodsucking,4
2766,insect,86
2767,hide,17
2768,fold,12
2769,buzz,10
2770,gallinipper,1
2771,causing,29
2772,malaria,8
2773,rat,26
2774,attack,96
2775,absolutely,13
2776,talking,58
2777,flat,54
2778,bloodsucker,1
2779,islas,3
2780,sotavento,1
2781,iles,1
2782,horse,179
2783,breed,98
2784,scottish,61
2785,legislative,12
2786,mount,119
2787,cinto,1
2788,alberta,8
2789,stampede,3
2790,rodeo,5
2791,expatriate,2
2792,relative,55
2793,akela,1
2794,wolf,35
2795,baloo,1
2796,brown,127
2797,jules,15
2798,verne,14
2799,professor,48
2800,otto,7
2801,lidenbrock,1
2802,nephew,16
2803,descend,5
2804,volcano,59
2805,essay,34
2806,reading,46
2807,solitude,2
2808,pond,15
2809,wordsworth,5
2810,wandered,1
2811,lonely,22
2812,float,14
2813,vale,4
2814,amy,32
2815,poehler,4
2816,pixar,4
2817,leslie,13
2818,honey,34
2819,morning,84
2820,adopted,35
2821,cat,104
2822,pancake,11
2823,shrek,6
2824,problem,83
2825,babysitter,3
2826,fiona,3
2827,sibling,30
2828,tina,12
2829,fey,8
2830,throw,35
2831,dare,8
2832,oppose,4
2833,figure,103
2834,skater,9
2835,chazz,2
2836,fairchild,1
2837,van,70
2838,waldenberg,1
2839,approximately,8
2840,bucket,20
2841,equivalent,51
2842,expected,8
2843,golf,42
2844,hole,69
2845,oddly,11
2846,handel,9
2847,heard,144
2848,painting,162
2849,sargent,11
2850,subdued,2
2851,darley,1
2852,boit,1
2853,placement,4
2854,cavernous,1
2855,spaniard,9
2856,meninas,2
2857,studied,22
2858,trip,91
2859,prado,2
2860,lascaux,3
2861,cave,51
2862,outstanding,20
2863,goddess,67
2864,adorns,6
2865,voluptuous,5
2866,willendorf,2
2867,dotty,1
2868,developed,83
2869,commemorate,7
2870,eugene,23
2871,delacroix,6
2872,allegorical,1
2873,leading,85
2874,merger,10
2875,publicly,7
2876,traded,7
2877,gas,112
2878,colombian,7
2879,starbucks,6
2880,shop,52
2881,cutting,25
2882,replaceable,1
2883,lead,147
2884,pencil,13
2885,dulled,1
2886,become,122
2887,nimble,3
2888,bentonville,1
2889,ark,7
2890,bullish,1
2891,motor,32
2892,tractor,5
2893,da,46
2894,comrade,6
2895,capture,22
2896,brother,249
2897,nurse,28
2898,honoring,22
2899,mama,20
2900,r,52
2901,b,58
2902,teamed,18
2903,tammi,1
2904,terrell,1
2905,ai,46
2906,enough,87
2907,four,76
2908,newly,17
2909,deep,82
2910,oh,116
2911,live,203
2912,barker,4
2913,colored,10
2914,balloon,17
2915,carl,40
2916,sandburg,5
2917,cpr,6
2918,training,40
2919,transplant,8
2920,reliable,4
2921,execution,17
2922,alzheimer,3
2923,foundation,45
2924,priceless,5
2925,donation,14
2926,science,94
2927,association,35
2928,danger,35
2929,wine,125
2930,fundraiser,6
2931,fighting,60
2932,cirrhosis,1
2933,ailment,15
2934,fan,108
2935,becomes,96
2936,sausage,21
2937,charge,70
2938,recruiter,1
2939,shade,33
2940,earphone,1
2941,mouthpiece,2
2942,tennis,50
2943,match,41
2944,charlemagne,6
2945,crowned,24
2946,mongol,10
2947,batu,3
2948,khan,27
2949,cradle,13
2950,civilization,26
2951,discus,10
2952,reform,17
2953,council,24
2954,clermont,2
2955,excursion,2
2956,following,55
2957,speech,110
2958,pope,83
2959,urban,31
2960,nun,12
2961,poor,44
2962,assisi,1
2963,neutral,8
2964,asian,85
2965,referred,52
2966,dmz,1
2967,rise,94
2968,lautner,2
2969,m,4
2970,swift,29
2971,corner,33
2972,knocking,4
2973,tunney,1
2974,gotten,11
2975,player,148
2976,resolve,4
2977,salary,14
2978,dispute,19
2979,binding,6
2980,lucky,28
2981,acid,49
2982,ph,4
2983,ormond,2
2984,given,142
2985,earlier,49
2986,equal,82
2987,opposed,24
2988,lwv,1
2989,presidential,124
2990,candidate,49
2991,ulysses,5
2992,grant,62
2993,three,103
2994,election,61
2995,colonist,12
2996,visited,30
2997,england,210
2998,guest,47
2999,advisor,14
3000,billionaire,16
3001,amassed,1
3002,wealth,18
3003,acquisition,8
3004,twa,2
3005,rko,4
3006,observed,18
3007,slightly,20
3008,carrying,25
